DMV1,DMV2,DMV3,VIN
000,03,6259,SENI
000,03,6262,BUTE
000,03,6267,NISS
000,03,6305,BOUR
000,03,6305,BOUR
000,03,6309,INTE
000,03,6314,CACI
000,03,6326,LEVI
000,03,6345,AQUI
000,03,6349,REMA
000,03,6349,REMA
000,03,6355,POTT
000,03,6358,GBK 
000,03,6360,BOST
000,03,6360,BOST
000,03,6416,DELI
000,03,6430,OLD 
000,03,6431,SUCC
000,03,6431,SUCC
000,03,6450,OPTI
000,03,6472,DR T
000,03,6476,N S 
000,03,6509,CAMP
000,03,6509,CAMP
000,03,6517,LJK 
000,03,6524,GREE
000,03,6539,HEAL
000,03,6551,LEE 
000,03,6558,GRAC
000,03,6558,GRAC
000,03,6560,DOMI
000,03,6563,KIM 
000,03,6563,KIM 
000,03,6576,CIGA
000,03,6589,RICH
000,03,6594,PATH
000,03,6610,HRI 
000,03,6630,CREA
000,03,6641,MERI
000,03,6642,DR C
000,03,6643,CAPI
000,03,6659,ARLI
000,03,6659,ARLI
000,03,6681,WALP
000,03,6681,WALP
000,03,6699,ROBE
000,03,6700,NSG 
000,03,6708,WEST
000,03,6719,PERF
000,03,6721,CENT
000,03,6733,SUPP
000,03,6743,MILL
000,03,6745,THE 
000,03,6759,OLD 
000,03,6761,GULI
000,03,6767,DAIR
000,03,6775,MUSI
000,03,6776,WEIS
000,03,6803,ATC-
000,03,6805,SUTT
000,03,6810,SPRI
000,03,6810,SPRI
000,03,6810,SPRI
000,03,6855,LAKE
000,03,6858,7 EL
000,03,6872,BURK
000,03,6877,JERR
000,03,6880,WEGM
000,03,6891,VERI
000,03,6898,VERI
000,03,6908,COLO
000,03,6916,CARD
000,03,6916,CARD
000,03,6927,CLAR
000,03,6927,CLAR
000,03,6933,SOUR
000,03,6933,SOUR
000,03,6951,VONP
000,03,6952,VIEN
000,03,6963,SUNF
000,03,6966,MIYA
000,03,6968,HOLL
000,03,6968,HOLL
000,03,7043,SHAR
000,03,7051,EAS 
000,03,7075,GWOR
000,03,7082,PUBL
000,03,7093,BANN
000,03,7108,THOM
000,03,7108,THOM
000,03,7128,RICH
000,03,7128,RICH
000,03,7169,KURT
000,03,7176,DRAN
000,03,7176,DRAN
000,03,7180,PULP
000,03,7185,NMHG
000,03,7191,LIFE
000,03,7201,JEFF
000,03,7201,JEFF
000,03,7219,LEON
000,03,7219,LEON
000,03,7220,BELT
000,03,7220,BELT
000,03,7233,IRON
000,03,7251,RICK
000,03,7259,PETL
000,03,7259,PETL
000,03,7293,WORL
000,03,7296,GARM
000,03,7304,SCOT
000,03,7308,LLJ 
000,03,7316,OEC 
000,03,7326,ARTA
000,03,7343,BIG 
000,03,7343,BIG 
000,03,7348,SAS 
000,03,7357,PRO 
000,03,7361,MGM 
000,03,7371,PROG
000,03,7379,TRI-
000,03,7379,TRI-
000,03,7383,CVS/
000,03,7383,CVS/
000,03,7387,VALO
000,03,7392,JOHN
000,03,7394,FPHU
000,03,7397,PROJ
000,03,7397,PROJ
000,03,7397,PROJ
000,03,7404,MCMU
000,03,7404,MCMU
000,03,7416,VIGI
000,03,7418,COMM
000,03,7418,COMM
000,03,7422,US S
000,03,7456,WAYN
000,03,7478,JKM 
000,03,7525,FORR
000,03,7541,KEEP
000,03,7546,LINC
000,03,7546,LINC
000,03,7553,AQUI
000,03,7556,MOSA
000,03,7557,GEOR
000,03,7573,COLD
000,03,7579,TECH
000,03,7579,TECH
000,03,7588,MARK
000,03,7588,MARK
000,03,7608,MILL
000,03,7608,MILL
000,03,7621,N & 
000,03,7624,WEST
000,03,7628,JANI
000,03,7675,LANG
000,03,7703,DYNA
000,03,7714,DIGI
000,03,7714,DIGI
000,03,7716,ANTH
000,03,7716,ANTH
000,03,7722,MASS
000,03,7722,MASS
000,03,7769,KAVA
000,03,7769,KAVA
000,03,7773,HWS 
000,03,7789,DOCU
000,03,7812,HELL
000,03,7834,KENA
000,03,7834,KENA
000,03,7860,HOP 
000,03,7860,HOP 
000,03,7862,LINC
000,03,7862,LINC
000,03,7862,LINC
000,03,7864,HART
000,03,7864,HART
000,03,7883,VEIN
000,03,7883,VEIN
000,03,7886,MONT
000,03,7886,MONT
000,03,7905,MELA
000,03,7930,LEID
000,03,7945,DODS
000,03,7957,BRYA
000,03,7957,BRYA
000,03,7957,BRYA
000,03,7957,BRYA
000,03,7966,FAST
000,03,8000,RELI
000,03,8000,RELI
000,03,8002,SHEA
000,03,8013,K & 
000,03,8034,CONS
000,03,8043,ERIC
000,03,8079,MARC
000,03,8116,RICH
000,03,8116,RICH
000,03,8124,POPL
000,03,8130,REYN
000,03,8135,TRYC
000,03,8135,TRYC
000,03,8166,CONV
000,03,8177,ALIO
000,03,8214,E S 
000,03,8231,ARTI
000,03,8240,RODN
000,03,8244,SAMP
000,03,8264,LEO 
000,03,8264,LEO 
000,03,8286,TIME
000,03,8342,FAMI
000,03,8342,FAMI
000,03,8347,TYTO
000,03,8359,ELDE
000,03,8375,FLOO
000,03,8375,FLOO
000,03,8398,KAY 
000,03,8414,HAVE
000,03,8414,HAVE
000,03,8419,POPE
000,03,8419,POPE
000,03,8441,RICH
000,03,8499,P F 
000,03,8511,JONE
000,03,8514,CROW
000,03,8539,SUPP
000,03,8544,OPTI
000,03,8545,MANN
000,03,8555,ROYA
000,03,8561,GABR
000,03,8579,I & 
000,03,8590,INCH
000,03,8592,HATC
000,03,8609,HEYL
000,03,8636,ROBE
000,03,8645,AE O
000,03,8645,AE O
000,03,8670,GORD
000,03,8670,GORD
000,03,8693,BLUM
000,03,8708,ANGE
000,03,8708,ANGE
000,03,8717,RED 
000,03,8728,RIO 
000,03,8728,RIO 
000,03,8740,TOWN
000,03,8740,TOWN
000,03,8745,RODN
000,03,8767,STEV
000,03,8774,HO H
000,03,8799,DOUG
000,03,8802,AMER
000,03,8804,HUMA
000,03,8807,HOME
000,03,8810,DIST
000,03,8820,TACO
000,03,8820,TACO
000,03,8828,C+M 
000,03,8828,C+M 
000,03,8849,EAST
000,03,8871,CONT
000,03,8878,X-RA
000,03,8878,X-RA
000,03,8909,MCDO
000,03,8909,MCDO
000,03,8911,MICH
000,03,8916,MYER
000,03,8954,MURP
000,03,8957,TECH
000,03,8967,SITA
000,03,8967,SITA
000,03,8967,SITA
000,03,8998,GENE
000,03,9007,REDM
000,03,9015,BRID
000,03,9020,LISA
000,03,9023,ZENE
000,03,9023,ZENE
000,03,9045,CENT
000,03,9045,CENT
000,03,9048,MCLE
000,03,9053,CURR
000,03,9053,CURR
000,03,9066,ANNE
000,03,9066,ANNE
000,03,9069,SAND
000,03,9075,CENT
000,03,9077,R&D 
000,03,9077,R&D 
000,03,9084,DR R
000,03,9100,AMER
000,03,9136,ANH 
000,03,9147,QUES
000,03,9147,QUES
000,03,9155,MATI
000,03,9157,EXTE
000,03,9162,QUAL
000,03,9162,QUAL
000,03,9162,QUAL
000,03,9165,TERR
000,03,9189,S M 
000,03,9205,CWA 
000,03,9217,CITY
000,03,9219,SOCI
000,03,9229,KLEP
000,03,9229,KLEP
000,03,9307,EL P
000,03,9316,MEDI
000,03,9317,DIET
000,03,9317,DIET
000,03,9336,MERR
000,03,9368,PEAC
000,03,9370,COLL
000,03,9370,COLL
000,03,9371,REPU
000,03,9376,CONS
000,03,9395,JONE
000,03,9420,AMER
000,03,9421,MELK
000,03,9421,MELK
000,03,9436,KAIZ
000,03,9443,SOCI
000,03,9472,BARR
000,03,9482,BROO
000,03,9497,ENDE
000,03,9499,JOHN
000,03,9520,ROBE
000,03,9523,WOME
000,03,9523,WOME
000,03,9542,INFO
000,03,9567,RYDE
000,03,9571,EQUI
000,03,9571,EQUI
000,03,9576,GAP 
000,03,9578,ROCK
000,03,9582,FAIR
000,03,9585,TOWN
000,03,9585,TOWN
000,03,9604,BIG 
000,03,9610,CHUS
000,03,9633,NEW 
000,03,9665,MACY
000,03,9668,TAX 
000,03,9676,HALL
000,03,9693,NORT
000,03,9696,LANA
000,03,9729,RODD
000,03,9729,RODD
000,03,9740,SPRI
000,03,9745,CRED
000,03,9747,RK A
000,03,9753,KIM 
000,03,9761,RUBE
000,03,9763,FERR
000,03,9775,RNFA
000,03,9775,RNFA
000,03,9786,SYST
000,03,9797,RONC
000,03,9824,DXC 
000,03,9830,CENT
000,03,9830,CENT
000,03,9832,HERB
000,03,9832,HERB
000,03,9844,SANO
000,03,9880,FORD
000,03,9880,FORD
000,03,9880,FORD
000,03,9880,FORD
000,03,9882,CARL
000,03,9882,CARL
000,03,9888,FAIR
000,03,9888,FAIR
000,03,9889,MCDO
000,03,9890,FAIR
000,03,9900,RIO 
000,03,9909,H & 
000,03,9921,AUDI
000,03,9926,VIRI
000,03,9928,HERN
000,03,9956,THE 
000,03,9971,CURT
000,03,9972,MILI
000,03,9973,CONS
000,03,9973,CONS
000,03,9980,CORP
000,03,9980,CORP
000,03,9992,APOG
000,04,0014,K & 
000,04,0019,AMER
000,04,0074,SPAR
000,04,0076,FLOW
000,04,0112,EL C
000,04,0128,PHIL
000,04,0128,PHIL
000,04,0151,JETT
000,04,0179,IMPR
000,04,0217,DELP
000,04,0228,COOK
000,04,0228,COOK
000,04,0240,SPRI
000,04,0249,KORE
000,04,0249,KORE
000,04,0263,HUNT
000,04,0263,HUNT
000,04,0275,DONN
000,04,0281,HDR 
000,04,0283,OUTB
000,04,0296,PANA
000,04,0302,MINC
000,04,0314,OBST
000,04,0329,CHAN
000,04,0338,CRP 
000,04,0338,CRP 
000,04,0342,PIER
000,04,0342,PIER
000,04,0347,STAN
000,04,0356,RICO
000,04,0368,SETT
000,04,0368,SETT
000,04,0391,BAIL
000,04,0391,BAIL
000,04,0412,INTE
000,04,0426,OLD 
000,04,0426,OLD 
000,04,0439,DOMI
000,04,0446,TOPS
000,04,0447,EXEC
000,04,0462,SCHL
000,04,0487,KELS
000,04,0506,ROBE
000,04,0506,ROBE
000,04,0512,HEID
000,04,0515,F K 
000,04,0515,F K 
000,04,0517,AQUA
000,04,0527,GOLD
000,04,0536,LA P
000,04,0549,CALI
000,04,0555,WILL
000,04,0565,KIEU
000,04,0585,VICE
000,04,0595,MCGO
000,04,0603,ACTI
000,04,0604,ARME
000,04,0606,A AA
000,04,0606,A AA
000,04,0626,BARO
000,04,0626,BARO
000,04,0631,FAIR
000,04,0655,DIAM
000,04,0667,COLO
000,04,0667,COLO
000,04,0672,SAXO
000,04,0681,GREA
000,04,0699,RUGO
000,04,0702,BROO
000,04,0719,RCS 
000,04,0726,SHER
000,04,0729,LAW 
000,04,0739,ECON
000,04,0745,RAJG
000,04,0749,KFG 
000,04,0750,MICH
000,04,0765,COMM
000,04,0765,COMM
000,04,0768,BOST
000,04,0775,LEE 
000,04,0811,INDR
000,04,0816,COUN
000,04,0826,EAKI
000,04,0829,AVIS
000,04,0848,BOTT
000,04,0855,B R 
000,04,0863,AVIT
000,04,0876,CHRI
000,04,0888,WASH
000,04,0890,WASH
000,04,0925,CENT
000,04,0933,LIBE
000,04,0941,AVAY
000,04,0954,JARR
000,04,0958,MT P
000,04,0973,LEEW
000,04,0976,W RA
000,04,1010,KRVW
000,04,1010,KRVW
000,04,1028,VA D
000,04,1028,VA D
000,04,1057,BEKE
000,04,1057,BEKE
000,04,1073,CAPI
000,04,1100,KREB
000,04,1118,ARGO
000,04,1118,ARGO
000,04,1137,CRAF
000,04,1137,CRAF
000,04,1165,SUPE
000,04,1166,ACTI
000,04,1166,ACTI
000,04,1183,PROF
000,04,1183,PROF
000,04,1191,SARI
000,04,1197,XYNT
000,04,1215,PETE
000,04,1219,BARR
000,04,1248,INFI
000,04,1252,A B 
000,04,1252,A B 
000,04,1252,A B 
000,04,1288,ART'
000,04,1312,TRAC
000,04,1340,REST
000,04,1342,ACCU
000,04,1349,PROF
000,04,1358,7 EL
000,04,1380,K & 
000,04,1418,RT W
000,04,1427,FLO 
000,04,1445,BROO
000,04,1450,PULM
000,04,1457,FORE
000,04,1461,JEC 
000,04,1476,ESH 
000,04,1476,ESH 
000,04,1482,J B 
000,04,1500,REES
000,04,1509,DORS
000,04,1522,MAY 
000,04,1522,MAY 
000,04,1522,MAY 
000,04,1533,TINA
000,04,1550,MEGA
000,04,1586,PRO2
000,04,1588,HAIN
000,04,1598,STEA
000,04,1624,J&V 
000,04,1630,PILA
000,04,1659,PSAV
000,04,1659,PSAV
000,04,1662,CHAT
000,04,1683,PIER
000,04,1684,GUAR
000,04,1684,GUAR
000,04,1712,JAC 
000,04,1726,KELL
000,04,1728,COLD
000,04,1736,ANDE
000,04,1738,INFO
000,04,1750,DOLL
000,04,1752,MONS
000,04,1754,NANC
000,04,1754,NANC
000,04,1782,TOTA
000,04,1803,LEWI
000,04,1812,WILL
000,04,1827,WILL
000,04,1836,CLEA
000,04,1838,KIM 
000,04,1840,POTO
000,04,1843,PAUL
000,04,1843,PAUL
000,04,1897,FRED
000,04,1905,RURA
000,04,1910,WERK
000,04,1928,OMNI
000,04,1948,ADVA
000,04,1975,EMIS
000,04,1985,CARL
000,04,1985,CARL
000,04,2005,C N 
000,04,2008,RELI
000,04,2008,RELI
000,04,2027,ROBE
000,04,2027,ROBE
000,04,2042,EXCE
000,04,2043,CLOD
000,04,2044,ALPH
000,04,2048,BLOC
000,04,2051,ROSS
000,04,2078,C C 
000,04,2097,TATE
000,04,2104,DR W
000,04,2107,DANI
000,04,2128,AMER
000,04,2128,AMER
000,04,2140,EMAC
000,04,2181,RONA
000,04,2181,RONA
000,04,2207,DISC
000,04,2207,DISC
000,04,2212,LONG
000,04,2212,LONG
000,04,2217,CONC
000,04,2238,PAN 
000,04,2252,HAIR
000,04,2266,KURT
000,04,2317,WEBB
000,04,2330,COMM
000,04,2330,COMM
000,04,2337,HILL
000,04,2338,LOFT
000,04,2338,LOFT
000,04,2340,CMS 
000,04,2342,GRAS
000,04,2342,GRAS
000,04,2346,ADVA
000,04,2347,NEPT
000,04,2392,CHAN
000,04,2404,BONG
000,04,2404,BONG
000,04,2415,ETIE
000,04,2425,GIFT
000,04,2425,GIFT
000,04,2431,CONS
000,04,2431,CONS
000,04,2467,WAGN
000,04,2467,WAGN
000,04,2473,FREN
000,04,2474,ANNA
000,04,2481,GREA
000,04,2512,LOS 
000,04,2538,GENE
000,04,2585,APPL
000,04,2590,DAVI
000,04,2620,PROS
000,04,2620,PROS
000,04,2635,SILV
000,04,2637,CHRI
000,04,2653,ANNA
000,04,2658,ADEM
000,04,2679,POTT
000,04,2683,ATTN
000,04,2735,HAIR
000,04,2736,GUAR
000,04,2768,NETC
000,04,2771,BROO
000,04,2806,AHME
000,04,2808,ANNA
000,04,2810,WILL
000,04,2817,SPRI
000,04,2818,COMM
000,04,2832,KARE
000,04,2839,ATLA
000,04,2839,ATLA
000,04,2852,KIND
000,04,2863,MARV
000,04,2870,FUTU
000,04,2883,KNOW
000,04,2883,KNOW
000,04,2884,BURK
000,04,2911,JOSE
000,04,2938,RASH
000,04,2939,AFFO
000,04,2963,CONN
000,04,2963,CONN
000,04,2971,PEOP
000,04,2972,COUN
000,04,2972,COUN
000,04,2974,WU'S
000,04,2989,COMP
000,04,3006,FLOW
000,04,3006,FLOW
000,04,3019,ASSO
000,04,3025,PHAL
000,04,3028,CENT
000,04,3032,DC E
000,04,3032,DC E
000,04,3042,CUST
000,04,3055,CASC
000,04,3068,METR
000,04,3068,METR
000,04,3068,METR
000,04,3073,BODE
000,04,3073,BODE
000,04,3075,POWE
000,04,3094,ALPI
000,04,3094,ALPI
000,04,3106,DURO
000,04,3142,JOSE
000,04,3149,NATI
000,04,3152,FEAT
000,04,3156,FAUX
000,04,3156,FAUX
000,04,3161,CAJO
000,04,3196,AM E
000,04,3197,VIRG
000,04,3218,MEAD
000,04,3221,NEPH
000,04,3229,LAW 
000,04,3229,LAW 
000,04,3246,CHOW
000,04,3258,CENT
000,04,3258,CENT
000,04,3266,E & 
000,04,3275,P W 
000,04,3277,MOLD
000,04,3285,JULI
000,04,3285,JULI
000,04,3288,DANB
000,04,3294,MID 
000,04,3295,TCF 
000,04,3311,JENN
000,04,3409,PINE
000,04,3409,PINE
000,04,3432,SNOB
000,04,3435,MANN
000,04,3435,MANN
000,04,3438,T D 
000,04,3444,JOBI
000,04,3453,DAVI
000,04,3494,ROGE
000,04,3505,M R 
000,04,3505,M R 
000,04,3508,BURK
000,04,3537,DEWB
000,04,3591,STEG
000,04,3591,STEG
000,04,3599,MEDI
000,04,3622,WHOL
000,04,3630,BECK
000,04,3662,GROV
000,04,3671,DOUB
000,04,3671,DOUB
000,04,3694,PARS
000,04,3694,PARS
000,04,3699,SALO
000,04,3716,COPY
000,04,3739,DOMI
000,04,3788,KMAR
000,04,3788,KMAR
000,04,3792,MCLE
000,04,3792,MCLE
000,04,3796,SODE
000,04,3800,WIZA
000,04,3806,UNIT
000,04,3808,7 EL
000,04,3808,7 EL
000,04,3823,8230
000,04,3833,RAYS
000,04,3833,RAYS
000,04,3838,MERI
000,04,3839,PROV
000,04,3839,PROV
000,04,3858,RIDE
000,04,3876,BECK
000,04,3880,ACAN
000,04,3880,ACAN
000,04,3885,S & 
000,04,3899,LAMB
000,04,3905,WWW 
000,04,3905,WWW 
000,04,3906,VIEN
000,04,3906,VIEN
000,04,3931,HILD
000,04,3948,WGL 
000,04,3963,METR
000,04,3988,SMOK
000,04,3989,MEEK
000,04,3989,MEEK
000,04,3995,NORT
000,04,4005,CJ T
000,04,4005,CJ T
000,04,4009,TARG
000,04,4009,TARG
000,04,4015,GRAH
000,04,4051,SERV
000,04,4066,MCDO
000,04,4093,MCBR
000,04,4095,ROSS
000,04,4102,PREM
000,04,4120,VA E
000,04,4121,SPRI
000,04,4128,SILB
000,04,4129,GENE
000,04,4130,SIGN
000,04,4157,HUNT
000,04,4161,JOE 
000,04,4161,JOE 
000,04,4161,JOE 
000,04,4185,PROT
000,04,4212,NEW 
000,04,4238,DR L
000,04,4243,MEDI
000,04,4257,CRUT
000,04,4276,ROBE
000,04,4277,STRA
000,04,4277,STRA
000,04,4280,BURK
000,04,4282,J K 
000,04,4282,J K 
000,04,4288,THE 
000,04,4288,THE 
000,04,4293,MRS 
000,04,4312,FALC
000,04,4323,FAIR
000,04,4338,ANDR
000,04,4351,SUNR
000,04,4355,PENN
000,04,4365,REST
000,04,4394,TILE
000,04,4396,FRAN
000,04,4404,LOCK
000,04,4410,DURO
000,04,4416,O&G 
000,04,4473,EXPR
000,04,4474,MOOR
000,04,4498,WINF
000,04,4510,PROF
000,04,4511,CONS
000,04,4511,CONS
000,04,4538,FEDE
000,04,4566,LIFE
000,04,4566,LIFE
000,04,4569,MCDO
000,04,4578,EDIT
000,04,4582,WORL
000,04,4586,MARY
000,04,4623,ALTE
000,04,4623,ALTE
000,04,4623,ALTE
000,04,4629,MADI
000,04,4631,MICH
000,04,4631,MICH
000,04,4635,CHAR
000,04,4644,CHAH
000,04,4659,IBA,
000,04,4659,IBA,
000,04,4678,QUIN
000,04,4678,QUIN
000,04,4711,AHME
000,04,4724,OURI
000,04,4725,KADC
000,04,4753,DECH
000,04,4772,GIBB
000,04,4789,CALL
000,04,4789,CALL
000,04,4797,MCFA
000,04,4797,MCFA
000,04,4854,CHIL
000,04,4864,LOFT
000,04,4864,LOFT
000,04,4871,HRB 
000,04,4878,INTE
000,04,4882,ION 
000,04,4906,SIGN
000,04,4906,SIGN
000,04,4914,ANNA
000,04,4941,LUCA
000,04,4942,DIAM
000,04,4949,CVS/
000,04,4949,CVS/
000,04,4959,GENE
000,04,4977,MCDO
000,04,4995,HERI
000,04,5001,AECO
000,04,5001,AECO
000,04,5001,AECO
000,04,5003,TYSO
000,04,5003,TYSO
000,04,5009,DATA
000,04,5023,ARRI
000,04,5027,SEVE
000,04,5027,SEVE
000,04,5030,CADY
000,04,5030,CADY
000,04,5030,CADY
000,04,5030,CADY
000,04,5030,CADY
000,04,5033,GAST
000,04,5033,GAST
000,04,5052,EXTE
000,04,5070,HAIR
000,04,5070,HAIR
000,04,5082,MEET
000,04,5117,CAPI
000,04,5132,WALK
000,04,5156,ROUH
000,04,5156,ROUH
000,04,5171,MAST
000,04,5180,SCHU
000,04,5188,DURO
000,04,5194,GIAN
000,04,5199,B F 
000,04,5205,THE 
000,04,5214,PEKI
000,04,5214,PEKI
000,04,5235,PHOE
000,04,5236,NARA
000,04,5248,SILV
000,04,5276,BAYA
000,04,5290,GROU
000,04,5292,SINN
000,04,5319,2941
000,04,5327,JPMO
000,04,5327,JPMO
000,04,5329,BLAI
000,04,5334,LUME
000,04,5353,MERI
000,04,5353,MERI
000,04,5358,BJT 
000,04,5358,BJT 
000,04,5398,SAN 
000,04,5404,MARG
000,04,5404,MARG
000,04,5430,LILL
000,04,5442,COMF
000,04,5446,GREY
000,04,5455,STAT
000,04,5471,SUN 
000,04,5475,ITOR
000,04,5485,SHEP
000,04,5501,MSL 
000,04,5501,MSL 
000,04,5509,MELA
000,04,5518,THE 
000,04,5536,RUSS
000,04,5544,WOOD
000,04,5550,GROU
000,04,5558,ATLA
000,04,5558,ATLA
000,04,5558,ATLA
000,04,5558,ATLA
000,04,5558,ATLA
000,04,5563,J GI
000,04,5563,J GI
000,04,5569,WHEE
000,04,5569,WHEE
000,04,5575,PROM
000,04,5585,LAND
000,04,5585,LAND
000,04,5585,LAND
000,04,5589,EDWA
000,04,5591,LEGE
000,04,5591,LEGE
000,04,5593,EXCE
000,04,5631,CALI
000,04,5637,PHO 
000,04,5676,CAPI
000,04,5676,CAPI
000,04,5677,GIAN
000,04,5704,ANIT
000,04,5710,GRAN
000,04,5715,COLU
000,04,5715,COLU
000,04,5715,COLU
000,04,5757,AIRL
000,04,5757,AIRL
000,04,5759,1625
000,04,5782,DR H
000,04,5792,USA 
000,04,5805,TOTA
000,04,5806,PJ B
000,04,5806,PJ B
000,04,5813,AP L
000,04,5819,INTE
000,04,5819,INTE
000,04,5822,BOUL
000,04,5885,NARD
000,04,5887,THAI
000,04,5901,DUND
000,04,5963,CAPI
000,04,5980,LWP 
000,04,5988,POTB
000,04,5991,VIRG
000,04,6036,SPRI
000,04,6038,ASSO
000,04,6055,WAND
000,04,6058,SIKE
000,04,6058,SIKE
000,04,6074,CHAI
000,04,6094,RESP
000,04,6100,FLAH
000,04,6103,UNCL
000,04,6132,ATTN
000,04,6132,ATTN
000,04,6133,J T 
000,04,6144,GLOB
000,04,6154,B & 
000,04,6157,HILT
000,04,6207,JOHN
000,04,6223,CAPI
000,04,6230,ORGA
000,04,6237,ENVI
000,04,6238,BACK
000,04,6247,2428
000,04,6252,WILS
000,04,6252,WILS
000,04,6253,CHEZ
000,04,6258,ROYA
000,04,6264,PORT
000,04,6276,SCAN
000,04,6280,COLO
000,04,6295,PAIN
000,04,6301,ACCO
000,04,6301,ACCO
000,04,6314,BURK
000,04,6321,WELL
000,04,6330,KEN 
000,04,6342,ALLS
000,04,6353,TYSO
000,04,6358,DANA
000,04,6360,PAUL
000,04,6360,PAUL
000,04,6368,JUAN
000,04,6369,ALLS
000,04,6387,ORTE
000,04,6398,CENT
000,04,6422,BANN
000,04,6424,SURG
000,04,6424,SURG
000,04,6434,RECR
000,04,6434,RECR
000,04,6446,PLEA
000,04,6454,HAIR
000,04,6456,CLOC
000,04,6458,CREA
000,04,6465,ADAM
000,04,6473,CART
000,04,6479,V W 
000,04,6479,V W 
000,04,6479,V W 
000,04,6490,WATS
000,04,6504,PROL
000,04,6511,SLEE
000,04,6512,PART
000,04,6519,THRI
000,04,6525,PATR
000,04,6582,PALM
000,04,6583,IMAG
000,04,6584,SAVI
000,04,6591,WANG
000,04,6609,CSC 
000,04,6614,HUNT
000,04,6615,PERI
000,04,6620,ORTH
000,04,6623,NETI
000,04,6625,PHOT
000,04,6625,PHOT
000,04,6634,DE M
000,04,6642,LIN'
000,04,6669,GREE
000,04,6694,TOTA
000,04,6699,LAW 
000,04,6699,LAW 
000,04,6719,FRIE
000,04,6735,NATL
000,04,6735,NATL
000,04,6738,NATL
000,04,6746,HUNA
000,04,6752,DAIR
000,04,6759,VACU
000,04,6775,CST 
 000,04,6779,DMA
000,04,6805,FIRS
000,04,6828,MOOR
000,04,6840,IT I
000,04,6840,IT I
000,04,6847,MANP
000,04,6853,LOGI
000,04,6853,LOGI
000,04,6868,JOHN
000,04,6869,HEAR
000,04,6869,HEAR
000,04,6869,HEAR
000,04,6887,GOVE
000,04,6888,COGE
000,04,6935,KIND
000,04,6939,G&G 
000,04,6957,THOM
000,04,6965,B & 
000,04,6972,VECT
000,04,6972,VECT
000,04,6975,ANTI
000,04,6988,MANA
000,04,6990,TRIN
000,04,6999,SAGE
000,04,7009,LEE 
000,04,7019,JMG 
000,04,7021,HYBL
000,04,7021,HYBL
000,04,7031,MADI
000,04,7049,SPRI
000,04,7065,GAST
000,04,7118,EMBL
000,04,7124,SUNR
000,04,7126,DSC 
000,04,7126,DSC 
000,04,7140,SAND
000,04,7153,ALAN
000,04,7153,ALAN
000,04,7157,HARV
000,04,7157,HARV
000,04,7199,REST
000,04,7228,MOUN
000,04,7283,AIRE
000,04,7298,STAP
000,04,7299,GALL
000,04,7304,CYNT
000,04,7304,CYNT
000,04,7323,VELS
000,04,7324,LACO
000,04,7331,JOAN
000,04,7342,AVON
000,04,7354,QUAR
000,04,7376,SCHE
000,04,7380,KEV'
000,04,7384,OAKT
000,04,7414,NEW 
000,04,7419,FITN
000,04,7428,CRAI
000,04,7430,PLEA
000,04,7435,FUSI
000,04,7437,FSR 
000,04,7437,FSR 
000,04,7445,T & 
000,04,7474,SOUT
000,04,7482,VIEN
000,04,7508,HIGH
000,04,7509,ALEX
000,04,7529,VCA 
000,04,7531,BEAC
000,04,7532,FINA
000,04,7536,PHON
000,04,7541,BREN
000,04,7541,BREN
000,04,7545,SUPE
000,04,7560,ZIEM
000,04,7571,SHEG
000,04,7575,BEST
000,04,7575,BEST
000,04,7577,COUN
000,04,7577,COUN
000,04,7585,VIST
000,04,7585,VIST
 000,04,7591,CRI
000,04,7597,VALE
000,04,7597,VALE
000,04,7609,NOVA
000,04,7609,NOVA
000,04,7615,REPU
000,04,7615,REPU
000,04,7637,ASPI
000,04,7650,CORC
000,04,7706,FARO
000,04,7707,BERT
000,04,7714,WOLF
000,04,7724,RICH
000,04,7731,ENTE
000,04,7739,MAST
000,04,7739,MAST
000,04,7754,PHYS
000,04,7756,MT V
000,04,7760,INNO
000,04,7760,INNO
000,04,7772,CAMP
000,04,7774,J-ZE
000,04,7774,J-ZE
000,04,7781,LORD
000,04,7781,LORD
000,04,7794,TCL 
000,04,7796,NEXU
000,04,7824,VENE
000,04,7853,JENS
000,04,7873,CECS
000,04,7873,CECS
000,04,7880,QUAL
000,04,7882,J C 
000,04,7888,AL-D
000,04,7910,GALL
000,04,7914,RYNE
000,04,7914,RYNE
000,04,7914,RYNE
000,04,7927,SMAL
000,04,7933,HEAL
000,04,7933,HEAL
000,04,7936,TK E
000,04,7939,VIGI
000,04,7940,BERN
000,04,7952,UNIV
000,04,7952,UNIV
000,04,7971,SPEE
000,04,7987,FULT
000,04,8001,GAME
000,04,8026,THE 
000,04,8049,GATE
000,04,8062,ATLA
000,04,8068,FANG
000,04,8068,FANG
000,04,8093,SHAB
000,04,8100,PARL
000,04,8100,PARL
000,04,8109,VERM
000,04,8111,SONY
000,04,8111,SONY
000,04,8128,F & 
000,04,8130,COMF
000,04,8137,MANA
000,04,8143,BREN
000,04,8145,RHEE
000,04,8165,PAIS
000,04,8167,DAVI
000,04,8189,COPA
000,04,8207,CALI
000,04,8231,NUGE
000,04,8231,NUGE
000,04,8233,THAI
000,04,8236,AMER
000,04,8240,YOUT
000,04,8240,YOUT
000,04,8242,HAVE
000,04,8242,HAVE
000,04,8246,KIND
000,04,8255,INTE
000,04,8280,INSI
000,04,8293,WOOD
