Acctype,Accountnumber,Vin
I,A23843690,1987
I,A23843816,7840
I,A23843861,5204
I,A23843861,7335
I,A23843874,3040
I,A23843875,8380
I,A23843876,1593
I,A23843879,9705
I,A23843879,1315
I,A23843880,5068
I,A23843880,9953
I,A23843881,8090
I,A23843902,1374
I,A23844060,6211
I,A23844069,1187
I,A23844070,8755
I,A23844125,6275
I,A23844126,8333
I,A23844126,6176
I,A23844127,8378
I,A23844157,8060
I,A23844270,3400
I,A23844310,1254
I,A23844312,9740
I,A23844312,0047
I,A23844389,2947
I,A23844392,2657
I,A23844422,3159
I,A23844424,1675
I,A23844426,0388
I,A23844426,1581
I,A23844429,2528
I,A23844446,2772
I,A23844513,7628
I,A23844513,6119
I,A23844516,1723
I,A23844516,2632
I,A23844578,96TR
I,A23844642,4972
I,A23844642,1992
I,A23844643,2914
I,A23844643,5346
I,A23844643,5386
I,A23844646,7352
I,A23844646,4586
I,A23844650,2129
I,A23844650,0882
I,A23844651,9538
I,A23844654,7266
I,A23844679,5658
I,A23844679,4136
I,A23844679,5655
I,A23844683,1208
I,A23844683,6513
I,A23844688,3986
I,A23844689,5129
I,A23844690,3057
I,A23844691,6662
I,A23844699,5213
I,A23844701,0403
I,A23844723,0657
I,A23844729,0074
I,A23844792,6337
I,A23844797,2809
I,A23844945,1213
I,A23845000,1028
I,A23845023,5140
I,A23845067,9168
I,A23845119,8549
I,A23845128,5329
I,A23845151,0240
I,A23845189,8788
I,A23845190,3392
I,A23845201,7204
I,A23845204,0649
I,A23845205,7139
I,A23845205,6155
I,A23845213,3585
I,A23845216,2SAB
I,A23845216,2834
I,A23845227,3482
I,A23845241,3835
I,A23845248,3236
I,A23845248,5046
I,A23845270,8720
I,A23845276,4597
I,A23845276,3535
I,A23845279,6518
I,A23845405,8260
I,A23845435,0214
I,A23845437,0221
I,A23845437,2468
I,A23845439,6586
I,A23845439,7708
I,A23845451,8362
I,A23845451,4318
I,A23845452,3781
I,A23845454,6830
I,A23845470,0979
I,A23845475,0270
I,A23845523,1569
I,A23845524,0482
I,A23845573,0359
I,A23845574,3092
I,A23845574,6256
I,A23845576,4240
I,A23845577,7007
I,A23845579,5071
I,A23845607,0970
I,A23845668,2877
I,A23845668,0175
I,A23845671,2741
I,A23845674,9735
I,A23845674,8971
I,A23845677,2191
I,A23845693,7148
I,A23845779,2820
I,A23845779,7830
I,A23845859,9310
I,A23845860,8908
I,A23845866,9279
I,A23845869,5362
I,A23845872,2205
I,A23845881,4925
I,A23845881,7750
I,A23845883,7498
I,A23845901,0982
I,A23845902,6855
I,A23845908,4347
I,A23845984,6049
I,A23845987,1857
I,A23845987,2708
I,A23845997,1077
I,A23846005,6218
I,A23846045,9188
I,A23846059,5730
I,A23846061,9834
I,A23846063,3230
I,A23846064,4428
I,A23846068,7108
I,A23846068,4134
I,A23846070,3404
I,A23846072,5617
I,A23846074,5315
I,A23846076,1684
I,A23846076,9549
I,A23846085,7171
I,A23846085,8955
I,A23846091,5254
I,A23846095,5042
I,A23846096,1312
I,A23846102,6898
I,A23846103,4934
I,A23846210,1393
I,A23846211,1043
I,A23846212,0232
I,A23846212,6928
I,A23846212,3220
I,A23846214,0866
I,A23846214,1291
I,A23846216,1076
I,A23846216,2426
I,A23846217,0845
I,A23846221,1348
I,A23846222,4240
I,A23846224,1803
I,A23846228,0802
I,A23846228,0099
I,A23846229,4088
I,A23846233,4980
I,A23846234,9185
I,A23846234,9340
I,A23846234,7171
I,A23846238,1803
I,A23846257,5305
I,A23846328,6410
I,A23846338,5734
I,A23846338,3418
I,A23846372,7993
I,A23846377,3191
I,A23846385,9266
I,A23846437,8579
I,A23846437,7506
I,A23846456,7442
I,A23846474,3201
I,A23846478,6345
I,A23846483,3028
I,A23846484,8261
I,A23846485,2799
I,A23846487,4555
I,A23846499,2113
I,A23846520,3959
I,A23846521,6074
I,A23846656,3926
I,A23846657,3243
I,A23846761,3359
I,A23846803,5529
I,A23846827,9804
I,A23846921,7937
I,A23846921,4794
I,A23846997,6127
I,A23847008,8692
I,A23847023,2756
I,A23847024,5407
I,A23847024,3782
I,A23847035,4079
I,A23847036,8559
I,A23847039,5890
I,A23847041,3466
I,A23847095,8327
I,A23847108,2524
I,A23847144,6952
I,A23847207,2779
I,A23847207,6441
I,A23847235,6959
I,A23847283,1060
I,A23847330,7858
I,A23847342,3606
I,A23847346,2186
I,A23847349,8942
I,A23847353,0210
I,A23847355,6013
I,A23847357,7882
I,A23847359,7866
I,A23847369,2334
I,A23847369,2334
I,A23847372,2584
I,A23847377,6973
I,A23847377,4241
I,A23847394,3790
I,A23847395,0587
I,A23847397,2842
I,A23847400,9416
I,A23847414,9765
I,A23847452,9570
I,A23847453,6039
I,A23847456,2173
I,A23847461,1244
I,A23847463,8008
I,A23847463,5029
I,A23847484,1441
I,A23847486,67TR
I,A23847488,5739
I,A23847518,8374
I,A23847533,1327
I,A23847538,9093
I,A23847539,9875
I,A23847543,8789
I,A23847544,8965
I,A23847575,3627
I,A23847578,1560
I,A23847580,0679
I,A23847582,4173
I,A23847583,4653
I,A23847584,6778
I,A23847599,1590
I,A23847608,5960
I,A23847608,2595
I,A23847610,5075
I,A23847614,3678
I,A23847614,0747
I,A23847679,0480
I,A23847719,7665
I,A23847723,3574
I,A23847724,0316
I,A23847728,5280
I,A23847735,5286
I,A23847740,1298
I,A23847746,9202
I,A23847746,5258
I,A23847748,9251
I,A23847749,8416
I,A23847755,7693
I,A23847757,5206
I,A23847758,4158
I,A23847759,7560
I,A23847764,0652
I,A23847816,8599
I,A23847872,7941
I,A23847875,3514
I,A23847907,7123
I,A23847920,7921
I,A23847921,4418
I,A23847956,4553
I,A23847957,1704
I,A23847964,4308
I,A23847964,8974
I,A23847965,8652
I,A23848019,2425
I,A23848021,1909
I,A23848029,1180
I,A23848039,3530
I,A23848041,7780
I,A23848043,0783
I,A23848043,1726
I,A23848053,9838
I,A23848067,0846
I,A23848075,3386
I,A23848084,1297
I,A23848085,1833
I,A23848090,8637
I,A23848091,1357
I,A23848091,4172
I,A23848096,2530
I,A23848096,6000
I,A23848102,8022
I,A23848102,4829
I,A23848104,3161
I,A23848104,6527
I,A23848105,6527
I,A23848108,0818
I,A23848151,2384
I,A23848155,0652
I,A23848157,7679
I,A23848158,5809
I,A23848160,3992
I,A23848165,9260
I,A23848193,6327
I,A23848194,0594
I,A23848201,1345
I,A23848210,4494
I,A23848211,4994
I,A23848212,1182
I,A23848221,6290
I,A23848221,9725
I,A23848226,1313
I,A23848236,6154
I,A23848239,3254
I,A23848239,9002
I,A23848240,2871
I,A23848242,8348
I,A23848242,7090
I,A23848247,4503
I,A23848249,4066
I,A23848251,0379
I,A23848256,4577
I,A23848263,3396
I,A23848265,0469
I,A23848266,3536
I,A23848419,5756
I,A23848421,3761
I,A23848422,0209
I,A23848423,2318
I,A23848425,8771
I,A23848425,1757
I,A23848442,3591
I,A23848495,2792
I,A23848578,2487
I,A23848578,0883
I,A23848582,0694
I,A23848598,5923
I,A23848643,2805
I,A23848644,6262
I,A23848708,3724
I,A23848708,5341
I,A23848753,6643
I,A23848755,7473
I,A23848833,1522
I,A23848833,4384
I,A23848833,7729
I,A23848834,3513
I,A23848835,1977
I,A23848842,9613
I,A23848843,0708
I,A23848847,6141
I,A23848848,1228
I,A23848854,4077
I,A23848854,6276
I,A23848854,5215
I,A23848910,1352
I,A23848915,3780
I,A23848915,2717
I,A23848960,4568
I,A23848960,6133
I,A23848961,4923
I,A23848962,5931
I,A23848967,6339
I,A23848969,3699
I,A23848970,7439
I,A23848974,2445
I,A23848974,2445
I,A23848979,0443
I,A23848979,0937
I,A23849013,3651
I,A23849030,9717
I,A23849041,5038
I,A23849042,3373
I,A23849043,1644
I,A23849060,9149
I,A23849069,0342
I,A23849124,0180
I,A23849124,4003
I,A23849129,8102
I,A23849129,8777
I,A23849270,0143
I,A23849280,0240
I,A23849333,5848
I,A23849365,9121
I,A23849367,9824
I,A23849372,5475
I,A23849443,7692
I,A23849443,1164
I,A23849508,6155
I,A23849508,3124
I,A23849509,8386
I,A23849563,5114
I,A23849564,4025
I,A23849564,8922
I,A23849564,7002
I,A23849566,9539
I,A23849613,5447
I,A23849613,0675
I,A23849645,5620
I,A23849645,1424
I,A23849648,2208
I,A23849690,6311
I,A23849753,6508
I,A23849753,7074
I,A23849754,4453
I,A23849754,2369
I,A23849757,0409
I,A23849758,2816
I,A23849759,7064
I,A23849760,2175
I,A23849760,3517
I,A23849761,3706
I,A23849762,3159
I,A23849767,7540
I,A23849776,7130
I,A23849776,0861
I,A23849789,7881
I,A23849789,0597
I,A23849803,3767
I,A23849804,4596
I,A23849804,2324
I,A23849805,1022
I,A23849809,1487
I,A23849883,2605
I,A23849955,4803
I,A23849955,3976
I,A23849956,5767
I,A23849956,9069
I,A23849959,2938
I,A23849960,0179
I,A23849966,8076
I,A23850047,8473
I,A23850047,1024
I,A23850048,2178
I,A23850100,7644
I,A23850101,6501
I,A23850101,2842
I,A23850122,7720
I,A23850126,6824
I,A23850126,0951
I,A23850132,0900
I,A23850135,8251
I,A23850136,4374
I,A23850266,9868
I,A23850270,3056
I,A23850308,8913
I,A23850349,3233
I,A23850353,0377
I,A23850360,1872
I,A23850360,2630
I,A23850363,4695
I,A23850378,8540
I,A23850448,9809
I,A23850449,3643
I,A23850450,9996
I,A23850451,1718
I,A23850454,2025
I,A23850459,5729
I,A23850460,4747
I,A23850462,8494
I,A23850464,8089
I,A23850464,2036
I,A23850477,0371
I,A23850477,4313
I,A23850569,6446
I,A23850582,4992
I,A23850597,3504
I,A23850599,6535
I,A23850606,7860
I,A23850607,5674
I,A23850607,0609
I,A23850609,3718
I,A23850626,0269
I,A23850655,8318
I,A23850741,5362
I,A23850747,2302
I,A23850750,6741
I,A23850750,4414
I,A23850750,9647
I,A23850751,2521
I,A23850754,5666
I,A23850754,7042
I,A23850787,5041
I,A23850787,0160
I,A23850787,6359
I,A23850817,3220
I,A23850839,5017
I,A23850839,9490
I,A23850847,6900
I,A23850848,9800
I,A23850852,2744
I,A23850852,0015
I,A23850853,2815
 I,A23850858,nan
I,A23850858,2357
I,A23850864,5655
I,A23850867,3359
I,A23850868,2772
I,A23850870,7489
I,A23850871,4388
I,A23850872,2501
I,A23850874,6863
I,A23850876,4851
I,A23850877,1966
I,A23850881,0346
I,A23850881,0867
I,A23850882,3561
I,A23850882,4869
I,A23850886,6934
I,A23850892,2654
I,A23850897,6916
I,A23850995,0416
I,A23850999,2857
I,A23851000,2579
I,A23851004,7261
I,A23851011,1852
I,A23851014,7879
I,A23851021,4994
I,A23851026,7888
I,A23851028,0593
I,A23851028,9032
I,A23851029,9148
I,A23851029,9148
I,A23851032,8205
I,A23851032,1637
I,A23851043,9810
I,A23851046,9005
I,A23851071,4401
I,A23851071,0040
I,A23851143,2686
I,A23851152,9909
I,A23851155,6987
I,A23851178,7832
I,A23851365,6144
I,A23851365,9221
I,A23851376,8992
I,A23851376,2882
I,A23851380,8615
I,A23851496,4070
I,A23851499,6777
I,A23851500,4362
I,A23851544,9614
I,A23851567,4463
I,A23851567,3800
I,A23851569,8685
I,A23851570,7437
I,A23851577,3526
I,A23851578,7910
I,A23851601,7417
I,A23851629,8465
I,A23851692,7524
I,A23851692,0967
I,A23851694,9465
I,A23851695,9933
I,A23851703,1709
I,A23851706,9794
I,A23851708,5522
I,A23851710,1108
I,A23851719,7515
I,A23851731,6953
I,A23851744,2546
I,A23851744,6958
I,A23851750,2434
I,A23851753,3800
I,A23851754,0048
I,A23851754,4428
I,A23851764,4864
I,A23851764,0637
I,A23851776,2564
I,A23851785,6387
I,A23851844,8809
I,A23851846,9871
I,A23851851,9972
I,A23851851,5490
I,A23851854,1126
I,A23851855,3463
I,A23851856,2742
I,A23851864,0111
I,A23851864,8045
I,A23851865,9656
I,A23851869,9080
I,A23851877,4596
I,A23851878,0270
I,A23851886,5909
I,A23851895,5486
I,A23851896,8478
I,A23851896,6585
I,A23851909,7625
I,A23851933,3919
I,A23851938,6552
I,A23851951,7612
I,A23851954,4345
I,A23851958,0372
I,A23851968,1626
I,A23851968,0917
I,A23851968,2752
I,A23851969,8276
I,A23851972,0863
I,A23852033,7630
I,A23852033,3308
I,A23852048,9278
I,A23852049,4778
I,A23852049,6004
I,A23852062,2784
I,A23852112,6145
I,A23852146,0941
I,A23852152,4087
I,A23852153,6148
I,A23852157,0540
I,A23852157,7402
I,A23852158,6982
I,A23852159,7769
I,A23852160,7042
I,A23852180,3373
I,A23852185,0510
I,A23852260,6411
I,A23852260,9129
I,A23852306,0040
I,A23852318,3359
I,A23852318,5367
I,A23852343,6485
I,A23852376,5958
I,A23852381,1900
I,A23852425,0467
I,A23852430,0519
I,A23852468,7050
I,A23852468,6166
I,A23852471,1278
I,A23852471,3297
I,A23852568,3204
I,A23852568,8032
I,A23852575,7492
I,A23852585,1875
I,A23852591,1871
I,A23852594,0414
I,A23852597,8144
I,A23852614,8627
I,A23852618,1840
I,A23852619,3450
I,A23852626,1655
I,A23852637,0311
I,A23852637,7184
I,A23852638,5932
I,A23852643,4830
I,A23852643,0345
I,A23852647,2182
I,A23852655,0363
I,A23852656,5619
I,A23852671,6760
I,A23852684,6838
I,A23852686,4380
I,A23852687,8525
I,A23852717,4994
I,A23852719,0159
I,A23852721,2425
I,A23852726,4061
I,A23852732,1833
I,A23852732,3201
I,A23852749,2787
I,A23852753,4161
I,A23852772,4308
I,A23852816,3420
I,A23852819,2923
I,A23852819,5215
I,A23852822,0832
I,A23852829,5083
I,A23852829,8932
I,A23852829,3285
I,A23852842,9735
I,A23852842,3446
I,A23852843,2754
I,A23852896,6662
I,A23852925,0247
I,A23852929,8710
I,A23852929,7430
I,A23852935,7186
I,A23852938,4334
I,A23852944,2277
I,A23852970,2960
I,A23852989,6562
I,A23852996,7608
I,A23853007,5622
I,A23853009,1625
I,A23853055,3588
I,A23853055,1227
I,A23853072,3651
I,A23853072,3742
I,A23853082,6862
I,A23853083,4345
I,A23853083,8411
I,A23853086,2347
 I,A23853100,nan
I,A23853141,6378
I,A23853149,4308
I,A23853190,2893
I,A23853191,4217
I,A23853193,1756
I,A23853195,4248
I,A23853197,1609
I,A23853202,9447
I,A23853205,9515
I,A23853207,8460
I,A23853210,9901
I,A23853210,8545
I,A23853211,5582
I,A23853212,7813
I,A23853213,9884
I,A23853213,3511
I,A23853214,7583
I,A23853215,7027
I,A23853215,8687
I,A23853216,7574
I,A23853219,3204
I,A23853221,6838
I,A23853222,8132
I,A23853222,9331
I,A23853224,0253
I,A23853224,0249
I,A23853232,9808
I,A23853233,6756
I,A23853233,1013
I,A23853237,9322
I,A23853238,4036
I,A23853239,4790
I,A23853240,7048
I,A23853240,1829
I,A23853243,2277
I,A23853244,8371
I,A23853244,4891
I,A23853245,3019
I,A23853246,0663
I,A23853247,0832
I,A23853335,3210
I,A23853432,7593
I,A23853432,8652
I,A23853453,2567
I,A23853478,2077
I,A23853489,4283
I,A23853602,9030
I,A23853638,5194
I,A23853639,4681
I,A23853639,7986
I,A23853647,4667
I,A23853649,1696
I,A23853673,2840
I,A23853680,4829
I,A23853712,3798
I,A23853712,1012
I,A23853715,7184
I,A23853718,4430
I,A23853744,0598
I,A23853754,9708
I,A23853757,7967
I,A23853760,0940
I,A23853764,2233
I,A23853772,0225
I,A23853776,2178
I,A23853776,2141
I,A23853822,1357
I,A23853823,4699
I,A23853826,4893
I,A23853847,9230
I,A23853855,4906
I,A23853855,8312
I,A23853856,3966
I,A23853859,6417
I,A23853871,1981
I,A23853875,2942
I,A23853875,4320
I,A23853876,7046
I,A23853903,4537
I,A23853933,0189
I,A23853940,2006
I,A23854060,2858
I,A23854120,2347
I,A23854126,4271
I,A23854127,5798
I,A23854127,5769
I,A23854173,4524
I,A23854206,9869
I,A23854257,6846
I,A23854296,4315
I,A23854296,7010
I,A23854297,7085
I,A23854297,7085
I,A23854301,0517
I,A23854301,8997
I,A23854304,9177
I,A23854307,9976
I,A23854367,9699
I,A23854367,1164
I,A23854461,8315
I,A23854461,2060
I,A23854474,4883
I,A23854475,8502
I,A23854608,1240
I,A23854612,6810
I,A23854617,4372
I,A23854618,5556
I,A23854634,5350
I,A23854637,2979
I,A23854639,2866
I,A23854640,9940
I,A23854641,2515
I,A23854643,5572
I,A23854683,5626
I,A23854685,4496
I,A23854686,1436
I,A23854706,5426
I,A23854706,6494
I,A23854708,1163
I,A23854717,7763
I,A23854750,1147
I,A23854754,8992
I,A23854759,0718
I,A23854759,6040
I,A23854760,1763
I,A23854761,5146
I,A23854764,0949
I,A23854771,3676
I,A23854771,4145
I,A23854773,3918
I,A23854779,6069
I,A23854784,5288
I,A23854786,5899
I,A23854793,0953
I,A23854793,4573
I,A23854811,4467
I,A23854818,0577
I,A23854820,1277
I,A23854826,1593
I,A23854839,8954
I,A23854844,9010
I,A23854846,6987
I,A23854847,6319
I,A23854848,3940
I,A23854862,1668
I,A23854865,7908
I,A23854869,6727
I,A23854894,4602
I,A23854914,1102
I,A23854914,6922
I,A23854928,4049
I,A23854934,5300
I,A23854957,4298
I,A23854958,3724
I,A23854961,7018
I,A23854966,3318
I,A23854970,1788
I,A23854970,7986
I,A23854978,5504
I,A23855035,1991
I,A23855051,3536
I,A23855069,1122
I,A23855071,1430
I,A23855102,0652
I,A23855108,4246
I,A23855112,9363
I,A23855125,9817
I,A23855213,6543
I,A23855216,0163
I,A23855225,0889
I,A23855227,8086
I,A23855228,6957
I,A23855239,0499
I,A23855239,8621
I,A23855351,2107
I,A23855351,7627
I,A23855356,6167
I,A23855366,8118
I,A23855366,5008
I,A23855473,1919
I,A23855476,2726
I,A23855476,9335
I,A23855482,5027
I,A23855482,6241
I,A23855482,5027
I,A23855483,6716
I,A23855486,6510
I,A23855526,6143
I,A23855529,8356
I,A23855531,9940
I,A23855532,7581
I,A23855537,0143
I,A23855537,5312
I,A23855543,8454
I,A23855546,9081
I,A23855560,6247
I,A23855577,9202
I,A23855583,0786
I,A23855589,3850
I,A23855590,8369
I,A23855611,8964
I,A23855623,1239
I,A23855628,4475
I,A23855629,7204
I,A23855629,6610
I,A23855632,3684
I,A23855633,0102
I,A23855636,1676
I,A23855638,1085
I,A23855639,4347
I,A23855639,3276
I,A23855656,1709
I,A23855659,6003
I,A23855659,6539
I,A23855752,0411
I,A23855774,0258
I,A23855778,5415
I,A23855782,2376
I,A23855782,5361
I,A23855783,9318
I,A23855783,3376
I,A23855785,6273
I,A23855788,1562
I,A23855791,6033
I,A23855795,9736
I,A23855823,2004
I,A23855924,2162
I,A23855930,1267
I,A23855951,6120
I,A23855962,5641
I,A23855962,8516
I,A23855966,4587
I,A23855974,0761
I,A23855976,3859
I,A23855983,3296
I,A23856006,0745
I,A23856080,8190
I,A23856098,8658
I,A23856123,1255
I,A23856196,4052
I,A23856200,8323
I,A23856382,5289
I,A23856509,1599
I,A23856512,5477
I,A23856534,7052
I,A23856555,7147
I,A23856555,9472
I,A23856678,2475
I,A23856842,5733
I,A23856889,5011
I,A23857003,6941
I,A23857004,1650
I,A23857005,9143
I,A23857010,1834
I,A23857079,0670
I,A23857079,5144
I,A23857081,2172
I,A23857197,0335
I,A23857197,4574
I,A23857216,9925
I,A23857216,5711
I,A23857222,2600
I,A23857298,5640
I,A23857298,6525
I,A23857400,0148
I,A23857400,1925
I,A23857435,5427
I,A23857435,8979
I,A23857441,8466
I,A23857443,6961
I,A23857444,2637
I,A23857448,1387
I,A23857448,4166
I,A23857454,4795
I,A23857454,7717
I,A23857455,1190
I,A23857456,7137
I,A23857462,4330
I,A23857464,6245
I,A23857465,4770
I,A23857469,6709
I,A23857470,2362
I,A23857487,3005
I,A23857487,9664
I,A23857491,0257
I,A23857491,1705
I,A23857495,2560
I,A23857495,3185
I,A23857498,4740
I,A23857499,7143
I,A23857499,9286
I,A23857500,1103
I,A23857500,0949
I,A23857502,5231
I,A23857503,6241
I,A23857509,8277
I,A23857510,0032
I,A23857510,5022
I,A23857511,4714
I,A23857514,5918
I,A23857517,0425
I,A23857519,4525
I,A23857545,6778
I,A23857561,7577
I,A23857629,5647
I,A23857638,7963
I,A23857639,4938
I,A23857652,5409
I,A23857655,5161
I,A23857655,8757
I,A23857671,0086
I,A23857673,1755
I,A23857674,0979
I,A23857674,6561
I,A23857677,9754
I,A23857699,8945
I,A23857699,3825
I,A23857701,7042
I,A23857704,6071
I,A23857722,6458
I,A23857750,1963
I,A23857756,4879
I,A23857757,5742
I,A23857761,5860
I,A23857772,2261
I,A23857774,4344
I,A23857776,3160
I,A23857778,2581
I,A23857779,0099
I,A23857779,1411
I,A23857781,1860
I,A23857781,2590
I,A23857784,6584
I,A23857794,6290
I,A23857801,7619
I,A23857801,6284
I,A23857808,1376
I,A23857812,8229
I,A23857814,2983
I,A23857814,2729
I,A23857815,9204
I,A23857815,1492
I,A23857817,7273
I,A23857818,1071
I,A23857852,0377
I,A23857852,5519
I,A23857853,6437
I,A23857864,4580
I,A23857866,5209
I,A23857866,0967
I,A23857866,7375
I,A23857869,2466
I,A23857871,2856
I,A23857909,9875
I,A23857957,1481
I,A23858011,4805
I,A23858011,3923
I,A23858031,1197
I,A23858034,5766
I,A23858036,5342
I,A23858038,8400
I,A23858048,0554
I,A23858050,6681
I,A23858051,8079
I,A23858054,6756
I,A23858057,1257
I,A23858057,1326
I,A23858059,9541
I,A23858059,7019
I,A23858062,1302
I,A23858063,8993
I,A23858068,2613
I,A23858124,9717
I,A23858253,1215
I,A23858254,8524
I,A23858258,4343
I,A23858275,9302
I,A23858280,1522
I,A23858283,1935
I,A23858283,4983
I,A23858284,0898
I,A23858286,4330
I,A23858288,8964
I,A23858289,9448
I,A23858301,7624
I,A23858336,2647
I,A23858336,2647
I,A23858400,5192
I,A23858400,2649
I,A23858516,3303
I,A23858602,1668
I,A23858661,6929
I,A23858661,8725
I,A23858763,2707
I,A23858763,7859
I,A23858767,9772
I,A23858781,5596
I,A23858785,5626
I,A23858804,8438
I,A23858804,9779
I,A23858805,5630
I,A23858808,6965
I,A23858808,7469
I,A23858809,1063
I,A23858812,8990
I,A23858836,3903
I,A23858836,2548
I,A23858836,4443
I,A23858853,6244
I,A23858853,0998
I,A23858855,1555
I,A23858858,2712
I,A23858859,9561
I,A23858860,7284
I,A23858905,8205
I,A23858954,9703
I,A23858954,3026
I,A23858962,1846
I,A23858963,7737
I,A23858967,6627
I,A23858971,2935
I,A23859011,9777
I,A23859017,4016
I,A23859026,0290
I,A23859041,9943
I,A23859041,7509
I,A23859044,5078
I,A23859052,7014
I,A23859057,3815
I,A23859063,9676
I,A23859068,8771
I,A23859068,2087
I,A23859090,5867
I,A23859091,1721
I,A23859091,5496
I,A23859126,2822
I,A23859258,9954
I,A23859258,3645
I,A23859311,7287
I,A23859312,6036
I,A23859315,0675
I,A23859316,8131
I,A23859318,2796
I,A23859349,3277
I,A23859349,0627
I,A23859373,3041
I,A23859398,3365
I,A23859406,0279
I,A23859456,0696
I,A23859456,4893
I,A23859458,6365
I,A23859501,2584
I,A23859503,3259
I,A23859507,0792
I,A23859515,9332
I,A23859524,3854
I,A23859524,2650
I,A23859524,6411
I,A23859525,7769
I,A23859535,2349
I,A23859556,1976
I,A23859556,4053
I,A23859649,3069
I,A23859649,6896
I,A23859663,5985
I,A23859674,4669
I,A23859675,1743
I,A23859684,1688
I,A23859685,5163
I,A23859685,0095
I,A23859712,9429
I,A23859713,5104
I,A23859750,8640
I,A23859751,5441
I,A23859751,1948
I,A23859803,8148
I,A23859855,2338
I,A23859855,3223
I,A23859943,2893
I,A23859974,5237
I,A23860005,1571
I,A23860008,6325
I,A23860013,2878
I,A23860015,5258
I,A23860020,6947
I,A23860052,7034
I,A23860063,7425
I,A23860067,8705
I,A23860098,2973
I,A23860158,3715
I,A23860239,1629
I,A23860242,2326
I,A23860244,2836
I,A23860261,7596
I,A23860419,9173
I,A23860420,6136
I,A23860420,9504
I,A23860433,9195
I,A23860449,6630
I,A23860454,9680
I,A23860466,3845
I,A23860468,4362
I,A23860472,1307
I,A23860472,2717
I,A23860479,5717
I,A23860490,6710
I,A23860490,1516
I,A23860502,4116
I,A23860503,5550
I,A23860504,2625
I,A23860505,0794
I,A23860519,5523
I,A23860521,5107
I,A23860521,8719
I,A23860546,6140
I,A23860549,4252
I,A23860552,9572
I,A23860564,0737
I,A23860569,4324
I,A23860571,6113
I,A23860571,6801
I,A23860572,6369
I,A23860574,8377
I,A23860606,0127
I,A23860607,3609
I,A23860607,8876
I,A23860616,1744
I,A23860617,5760
I,A23860638,1117
I,A23860694,2990
I,A23860711,7334
I,A23860715,3072
I,A23860733,0981
I,A23860733,3054
I,A23860742,6793
I,A23860744,0445
I,A23860821,0228
I,A23860825,5723
I,A23860826,9614
I,A23860827,6345
I,A23860828,6645
I,A23860831,0634
I,A23860831,3369
I,A23860845,3524
I,A23860849,0049
I,A23860851,5475
I,A23860874,1430
I,A23860874,9645
I,A23860875,1562
I,A23860875,0509
I,A23860876,5748
I,A23860876,0577
I,A23860877,0704
I,A23860927,0087
I,A23860927,3186
I,A23860949,1591
I,A23860967,3370
I,A23860968,8531
I,A23860968,3182
I,A23860977,5189
I,A23860985,3389
I,A23861007,9331
I,A23861057,4760
I,A23861058,2226
I,A23861059,7828
I,A23861063,0004
I,A23861064,6095
I,A23861068,9850
I,A23861084,8052
I,A23861084,1961
I,A23861091,7958
I,A23861101,7190
I,A23861104,8335
I,A23861107,2702
I,A23861165,2531
I,A23861167,7164
I,A23861167,4188
I,A23861169,2991
I,A23861170,3848
I,A23861171,2745
I,A23861171,5546
I,A23861171,8468
I,A23861204,8592
I,A23861206,3837
I,A23861250,4097
I,A23861291,3218
I,A23861363,4238
I,A23861372,3134
I,A23861373,5966
I,A23861437,6147
I,A23861488,8172
I,A23861488,4223
I,A23861488,1453
I,A23861490,3286
I,A23861495,4623
I,A23861495,1248
I,A23861496,7188
I,A23861499,9845
I,A23861500,1111
I,A23861501,2248
I,A23861502,9047
I,A23861507,3089
I,A23861552,5855
I,A23861583,3410
I,A23861584,3035
I,A23861587,7868
I,A23861590,0208
I,A23861590,4872
I,A23861647,7630
I,A23861652,3689
I,A23861652,8343
I,A23861738,1265
I,A23861738,1704
I,A23861798,9931
I,A23861818,4366
I,A23861819,5567
I,A23861823,1527
I,A23861825,1344
I,A23861827,0766
I,A23861827,3594
I,A23861828,0684
I,A23861832,3700
I,A23861849,2782
I,A23861862,8636
I,A23861862,8335
I,A23861898,5171
I,A23861946,8187
I,A23861947,3777
I,A23861967,3858
I,A23861968,9048
I,A23861968,1199
I,A23862018,3958
I,A23862019,7624
I,A23862025,1713
I,A23862025,3397
I,A23862028,2501
I,A23862030,3062
I,A23862037,3949
I,A23862037,7196
I,A23862038,4883
I,A23862040,2215
I,A23862040,8377
I,A23862041,0690
I,A23862054,6784
I,A23862054,2099
I,A23862118,9085
I,A23862118,8921
I,A23862132,0487
I,A23862136,6306
I,A23862160,8903
I,A23862160,4192
I,A23862162,6379
I,A23862166,0369
I,A23862171,3307
I,A23862178,8002
I,A23862238,1703
I,A23862238,6543
I,A23862250,4516
I,A23862250,1635
I,A23862260,8614
I,A23862261,1027
I,A23862261,1675
I,A23862263,8104
I,A23862264,7907
I,A23862283,6564
I,A23862283,6810
I,A23862287,9440
I,A23862296,2342
I,A23862460,7611
I,A23862460,8146
I,A23862481,7183
I,A23862536,1844
I,A23862536,4192
I,A23862539,3037
I,A23862554,6236
I,A23862556,4701
I,A23862557,9768
I,A23862563,8318
I,A23862566,3655
I,A23862568,5907
I,A23862569,7224
I,A23862572,0357
I,A23862572,7730
I,A23862583,0739
I,A23862583,6953
I,A23862585,1886
I,A23862588,2418
I,A23862596,2299
I,A23862596,3287
I,A23862601,5221
I,A23862671,2999
