DMV1,DMV2,DMV3,VIN
A23,83,8165,4626
A23,83,8173,5919
A23,83,8200,3682
A23,83,8209,0513
A23,83,8216,2672
A23,83,8232,5503
A23,83,8302,1884
A23,83,8306,8545
A23,83,8306,8545
A23,83,8309,3358
A23,83,8346,6832
A23,83,8366,8150
A23,83,8367,1908
A23,83,8367,8835
A23,83,8454,0541
A23,83,8460,2637
A23,83,8462,8246
A23,83,8550,5096
A23,83,8576,3855
A23,83,8616,0041
A23,83,8618,1523
A23,83,8619,8720
A23,83,8624,0194
A23,83,8632,7656
A23,83,8729,8022
A23,83,8780,3157
A23,83,8780,5481
A23,83,8809,9256
A23,83,8809,7525
A23,83,8810,4640
A23,83,8810,4701
A23,83,8814,7964
A23,83,8814,3913
A23,83,8830,1851
A23,83,8844,9083
A23,83,8926,1730
A23,83,8977,5916
A23,83,9025,4366
A23,83,9027,5116
A23,83,9029,7597
A23,83,9032,0041
A23,83,9034,5597
A23,83,9041,3156
A23,83,9042,7222
A23,83,9138,4558
A23,83,9284,0347
A23,83,9297,5847
A23,83,9401,7174
A23,83,9401,4111
A23,83,9457,2218
A23,83,9573,0074
A23,83,9577,5872
A23,83,9577,6664
A23,83,9580,8293
A23,83,9581,9826
A23,83,9586,0554
A23,83,9586,4277
A23,83,9589,4441
A23,83,9597,8265
A23,83,9610,2265
A23,83,9702,0865
A23,83,9707,2305
A23,83,9708,2557
A23,83,9708,3531
A23,83,9711,4062
A23,83,9711,0117
A23,83,9712,9066
A23,83,9717,9075
A23,83,9718,1628
A23,83,9721,9223
A23,83,9721,5360
A23,83,9788,1658
A23,83,9817,3693
A23,83,9823,4992
A23,83,9823,2979
A23,83,9825,3281
A23,83,9825,8267
A23,83,9826,1359
A23,83,9829,2190
A23,83,9841,4926
A23,83,9844,8035
A23,83,9855,5299
A23,83,9857,3267
A23,83,9872,6394
A23,83,9878,6089
A23,83,9878,9969
A23,83,9886,3992
A23,83,9945,4029
A23,83,9958,2045
A23,83,9960,1951
A23,83,9960,4469
A23,83,9966,5651
A23,83,9999,3232
A23,83,9999,5761
A23,84,0009,1564
A23,84,0025,5910
A23,84,0027,0819
A23,84,0032,3356
A23,84,0032,1333
A23,84,0057,1182
A23,84,0057,0039
A23,84,0073,3818
A23,84,0073,3700
A23,84,0074,2509
A23,84,0075,8967
A23,84,0075,7207
A23,84,0077,5112
A23,84,0077,5230
A23,84,0082,2639
A23,84,0082,8895
A23,84,0084,3887
A23,84,0091,4908
A23,84,0094,6580
A23,84,0094,2265
A23,84,0180,4993
A23,84,0180,5046
A23,84,0180,4776
A23,84,0181,4919
A23,84,0183,5303
A23,84,0183,1437
A23,84,0188,6816
A23,84,0194,4166
A23,84,0199,8363
A23,84,0200,4938
A23,84,0204,0985
A23,84,0205,1090
A23,84,0214,6461
A23,84,0215,4052
A23,84,0257,0488
A23,84,0259,6963
A23,84,0259,6370
A23,84,0280,8255
A23,84,0280,0212
A23,84,0282,5052
A23,84,0309,9799
A23,84,0343,2994
A23,84,0360,4306
A23,84,0360,5181
A23,84,0365,4047
A23,84,0391,3675
A23,84,0465,0202
A23,84,0513,1920
A23,84,0516,2125
A23,84,0554,2821
A23,84,0557,3078
A23,84,0607,6611
A23,84,0609,2483
A23,84,0616,0586
A23,84,0619,8045
A23,84,0620,3592
A23,84,0705,7273
A23,84,0706,1687
A23,84,0706,0889
A23,84,0710,8326
A23,84,0719,3725
A23,84,0719,5928
A23,84,0720,0906
A23,84,0732,2631
A23,84,0735,1540
A23,84,0739,4221
A23,84,0739,3191
A23,84,0741,1209
A23,84,0741,5287
A23,84,0743,7775
A23,84,0744,9944
A23,84,0750,4663
A23,84,0753,6689
A23,84,0753,9991
A23,84,1154,6396
A23,84,1159,6557
A23,84,1188,0567
A23,84,1189,3649
A23,84,1213,9318
A23,84,1213,3376
A23,84,1215,5363
A23,84,1215,3969
A23,84,1215,5669
A23,84,1232,3927
A23,84,1232,6978
A23,84,1233,0350
A23,84,1237,2184
A23,84,1237,8241
A23,84,1237,8241
A23,84,1242,3275
A23,84,1243,4421
A23,84,1244,7780
A23,84,1245,3556
A23,84,1248,4411
A23,84,1252,9442
A23,84,1252,3735
A23,84,1253,4646
A23,84,1256,0115
A23,84,1340,8080
A23,84,1341,5757
A23,84,1392,8033
A23,84,1398,1808
A23,84,1411,9926
A23,84,1413,9315
A23,84,1413,2620
A23,84,1495,8194
A23,84,1503,1277
A23,84,1503,0591
A23,84,1504,2653
A23,84,1514,6232
A23,84,1517,3493
A23,84,1522,6680
A23,84,1577,6532
A23,84,1577,2472
A23,84,1635,3513
A23,84,1636,2763
A23,84,1638,3383
A23,84,1638,8544
A23,84,1646,3262
A23,84,1647,8005
A23,84,1647,6981
A23,84,1648,6810
A23,84,1651,7828
A23,84,1664,5802
A23,84,1666,0366
A23,84,1710,4735
A23,84,1710,1413
A23,84,1710,3061
A23,84,1718,7052
A23,84,1719,5839
A23,84,1800,2187
A23,84,1801,2620
A23,84,1807,9785
A23,84,1812,4087
A23,84,1843,8974
A23,84,1850,2661
A23,84,1851,6968
A23,84,1852,2370
A23,84,1852,3274
A23,84,1857,0753
A23,84,1858,9441
A23,84,1869,1674
A23,84,1879,3028
A23,84,1881,4064
A23,84,1881,9922
A23,84,1882,7444
A23,84,1885,1336
A23,84,1944,6099
A23,84,1982,5955
A23,84,2161,2872
A23,84,2164,1463
A23,84,2205,5231
A23,84,2316,1119
A23,84,2318,9756
A23,84,2319,2320
A23,84,2320,5502
A23,84,2385,6185
A23,84,2395,2684
A23,84,2429,7971
A23,84,2443,9745
A23,84,2443,4310
A23,84,2443,5462
A23,84,2449,2652
A23,84,2449,1615
A23,84,2449,7777
A23,84,2451,4905
A23,84,2454,5189
A23,84,2468,0168
A23,84,2473,0626
A23,84,2475,4122
A23,84,2475,0417
A23,84,2476,4878
A23,84,2476,3864
A23,84,2477,4765
A23,84,2481,9995
A23,84,2482,2200
A23,84,2482,0885
A23,84,2491,2897
A23,84,2492,7147
A23,84,2493,9703
A23,84,2494,1252
A23,84,2495,8450
A23,84,2508,6223
A23,84,2508,8914
A23,84,2577,1218
A23,84,2582,4225
A23,84,2600,9753
A23,84,2600,9124
A23,84,2604,6489
A23,84,2631,3174
A23,84,2632,8451
A23,84,2633,9753
A23,84,2633,4204
A23,84,2643,0526
A23,84,2644,6602
A23,84,2644,5083
A23,84,2645,3359
A23,84,2646,4467
A23,84,2650,6846
A23,84,2650,7619
A23,84,2660,8204
A23,84,2663,8479
A23,84,2664,7743
A23,84,2665,3894
A23,84,2665,1060
A23,84,2666,0500
A23,84,2667,1982
A23,84,2669,0996
A23,84,2672,9005
A23,84,2674,5950
A23,84,2674,1978
A23,84,2675,4081
A23,84,2680,8440
A23,84,2680,2929
A23,84,2682,2423
A23,84,2686,9960
A23,84,2688,3767
A23,84,2696,7086
A23,84,2699,9098
A23,84,2702,0063
A23,84,2703,4351
A23,84,2707,4036
A23,84,2710,9041
A23,84,2713,3641
A23,84,2713,4594
A23,84,2737,1966
A23,84,2740,8856
A23,84,2745,6471
A23,84,2749,3012
A23,84,2753,0185
A23,84,2753,9124
A23,84,2756,1997
A23,84,2759,2094
A23,84,2761,2557
A23,84,2762,9375
A23,84,2763,8936
A23,84,2765,5403
A23,84,2766,2299
A23,84,2770,1297
A23,84,2772,1218
A23,84,2773,1488
A23,84,2773,9865
A23,84,2775,3731
A23,84,2778,2462
A23,84,2778,6504
A23,84,2780,1163
A23,84,2780,6478
A23,84,2798,0951
A23,84,2800,4114
A23,84,2800,8038
A23,84,2852,9984
A23,84,2856,1441
A23,84,2857,6718
A23,84,2862,7879
A23,84,2864,4011
A23,84,2864,1170
A23,84,2864,3822
A23,84,2865,1912
A23,84,3013,3316
A23,84,3024,3703
A23,84,3030,1634
A23,84,3125,1608
A23,84,3157,6163
A23,84,3164,4628
A23,84,3164,6943
A23,84,3210,6336
A23,84,3211,5243
A23,84,3212,6097
A23,84,3272,1716
A23,84,3272,9520
A23,84,3280,0899
A23,84,3280,9969
A23,84,3283,5919
A23,84,3313,5350
A23,84,3313,5270
A23,84,3365,4195
A23,84,3365,5686
A23,84,3368,0268
A23,84,3420,6256
A23,84,3554,7663
A23,84,3554,3699
A23,84,3603,4851
A23,84,3603,1736
A23,84,3628,0776
A23,84,3628,2036
A23,84,3679,0340
A23,84,3681,4099
A23,84,3683,3757
A23,84,3690,1987
A23,84,3816,7840
A23,84,3861,5204
A23,84,3861,7335
A23,84,3874,3040
A23,84,3875,8380
A23,84,3876,1593
A23,84,3879,9705
A23,84,3879,1315
A23,84,3880,5068
A23,84,3880,9953
A23,84,3881,8090
A23,84,3902,1374
A23,84,4060,6211
A23,84,4069,1187
A23,84,4070,8755
A23,84,4125,6275
A23,84,4126,8333
A23,84,4126,6176
A23,84,4127,8378
A23,84,4157,8060
A23,84,4270,3400
A23,84,4310,1254
A23,84,4312,9740
A23,84,4312,0047
A23,84,4389,2947
A23,84,4392,2657
A23,84,4422,3159
A23,84,4424,1675
A23,84,4426,0388
A23,84,4426,1581
A23,84,4429,2528
A23,84,4446,2772
A23,84,4513,7628
A23,84,4513,6119
A23,84,4516,1723
A23,84,4516,2632
A23,84,4578,96TR
A23,84,4642,4972
A23,84,4642,1992
A23,84,4643,2914
A23,84,4643,5346
A23,84,4643,5386
A23,84,4646,7352
A23,84,4646,4586
A23,84,4650,2129
A23,84,4650,0882
A23,84,4651,9538
A23,84,4654,7266
A23,84,4679,5658
A23,84,4679,4136
A23,84,4679,5655
A23,84,4683,1208
A23,84,4683,6513
A23,84,4688,3986
A23,84,4689,5129
A23,84,4690,3057
A23,84,4691,6662
A23,84,4699,5213
A23,84,4701,0403
A23,84,4723,0657
A23,84,4729,0074
A23,84,4792,6337
A23,84,4797,2809
A23,84,4945,1213
A23,84,5000,1028
A23,84,5023,5140
A23,84,5067,9168
A23,84,5119,8549
A23,84,5128,5329
A23,84,5151,0240
A23,84,5189,8788
A23,84,5190,3392
A23,84,5201,7204
A23,84,5204,0649
A23,84,5205,7139
A23,84,5205,6155
A23,84,5213,3585
A23,84,5216,2SAB
A23,84,5216,2834
A23,84,5227,3482
A23,84,5241,3835
A23,84,5248,3236
A23,84,5248,5046
A23,84,5270,8720
A23,84,5276,4597
A23,84,5276,3535
A23,84,5279,6518
A23,84,5405,8260
A23,84,5435,0214
A23,84,5437,0221
A23,84,5437,2468
A23,84,5439,6586
A23,84,5439,7708
A23,84,5451,8362
A23,84,5451,4318
A23,84,5452,3781
A23,84,5454,6830
A23,84,5470,0979
A23,84,5475,0270
A23,84,5523,1569
A23,84,5524,0482
A23,84,5573,0359
A23,84,5574,3092
A23,84,5574,6256
A23,84,5576,4240
A23,84,5577,7007
A23,84,5579,5071
A23,84,5607,0970
A23,84,5668,2877
A23,84,5668,0175
A23,84,5671,2741
A23,84,5674,9735
A23,84,5674,8971
A23,84,5677,2191
A23,84,5693,7148
A23,84,5779,2820
A23,84,5779,7830
A23,84,5859,9310
A23,84,5860,8908
A23,84,5866,9279
A23,84,5869,5362
A23,84,5872,2205
A23,84,5881,4925
A23,84,5881,7750
A23,84,5883,7498
A23,84,5901,0982
A23,84,5902,6855
A23,84,5908,4347
A23,84,5984,6049
A23,84,5987,1857
A23,84,5987,2708
A23,84,5997,1077
A23,84,6005,6218
A23,84,6045,9188
A23,84,6059,5730
A23,84,6061,9834
A23,84,6063,3230
A23,84,6064,4428
A23,84,6068,7108
A23,84,6068,4134
A23,84,6070,3404
A23,84,6072,5617
A23,84,6074,5315
A23,84,6076,1684
A23,84,6076,9549
A23,84,6085,7171
A23,84,6085,8955
A23,84,6091,5254
A23,84,6095,5042
A23,84,6096,1312
A23,84,6102,6898
A23,84,6103,4934
A23,84,6210,1393
A23,84,6211,1043
A23,84,6212,0232
A23,84,6212,6928
A23,84,6212,3220
A23,84,6214,0866
A23,84,6214,1291
A23,84,6216,1076
A23,84,6216,2426
A23,84,6217,0845
A23,84,6221,1348
A23,84,6222,4240
A23,84,6224,1803
A23,84,6228,0802
A23,84,6228,0099
A23,84,6229,4088
A23,84,6233,4980
A23,84,6234,9185
A23,84,6234,9340
A23,84,6234,7171
A23,84,6238,1803
A23,84,6257,5305
A23,84,6328,6410
A23,84,6338,5734
A23,84,6338,3418
A23,84,6372,7993
A23,84,6377,3191
A23,84,6385,9266
A23,84,6437,8579
A23,84,6437,7506
A23,84,6456,7442
A23,84,6474,3201
A23,84,6478,6345
A23,84,6483,3028
A23,84,6484,8261
A23,84,6485,2799
A23,84,6487,4555
A23,84,6499,2113
A23,84,6520,3959
A23,84,6521,6074
A23,84,6656,3926
A23,84,6657,3243
A23,84,6761,3359
A23,84,6803,5529
A23,84,6827,9804
A23,84,6921,7937
A23,84,6921,4794
A23,84,6997,6127
A23,84,7008,8692
A23,84,7023,2756
A23,84,7024,5407
A23,84,7024,3782
A23,84,7035,4079
A23,84,7036,8559
A23,84,7039,5890
A23,84,7041,3466
A23,84,7095,8327
A23,84,7108,2524
A23,84,7144,6952
A23,84,7207,2779
A23,84,7207,6441
A23,84,7235,6959
A23,84,7283,1060
A23,84,7330,7858
A23,84,7342,3606
A23,84,7346,2186
A23,84,7349,8942
A23,84,7353,0210
A23,84,7355,6013
A23,84,7357,7882
A23,84,7359,7866
A23,84,7369,2334
A23,84,7369,2334
A23,84,7372,2584
A23,84,7377,6973
A23,84,7377,4241
A23,84,7394,3790
A23,84,7395,0587
A23,84,7397,2842
A23,84,7400,9416
A23,84,7414,9765
A23,84,7452,9570
A23,84,7453,6039
A23,84,7456,2173
A23,84,7461,1244
A23,84,7463,8008
A23,84,7463,5029
A23,84,7484,1441
A23,84,7486,67TR
A23,84,7488,5739
A23,84,7518,8374
A23,84,7533,1327
A23,84,7538,9093
A23,84,7539,9875
A23,84,7543,8789
A23,84,7544,8965
A23,84,7575,3627
A23,84,7578,1560
A23,84,7580,0679
A23,84,7582,4173
A23,84,7583,4653
A23,84,7584,6778
A23,84,7599,1590
A23,84,7608,5960
A23,84,7608,2595
A23,84,7610,5075
A23,84,7614,3678
A23,84,7614,0747
A23,84,7679,0480
A23,84,7719,7665
A23,84,7723,3574
A23,84,7724,0316
A23,84,7728,5280
A23,84,7735,5286
A23,84,7740,1298
A23,84,7746,9202
A23,84,7746,5258
A23,84,7748,9251
A23,84,7749,8416
A23,84,7755,7693
A23,84,7757,5206
A23,84,7758,4158
A23,84,7759,7560
A23,84,7764,0652
A23,84,7816,8599
A23,84,7872,7941
A23,84,7875,3514
A23,84,7907,7123
A23,84,7920,7921
A23,84,7921,4418
A23,84,7956,4553
A23,84,7957,1704
A23,84,7964,4308
A23,84,7964,8974
A23,84,7965,8652
A23,84,8019,2425
A23,84,8021,1909
A23,84,8029,1180
A23,84,8039,3530
A23,84,8041,7780
A23,84,8043,0783
A23,84,8043,1726
A23,84,8053,9838
A23,84,8067,0846
A23,84,8075,3386
A23,84,8084,1297
A23,84,8085,1833
A23,84,8090,8637
A23,84,8091,1357
A23,84,8091,4172
A23,84,8096,2530
A23,84,8096,6000
A23,84,8102,8022
A23,84,8102,4829
A23,84,8104,3161
A23,84,8104,6527
A23,84,8105,6527
A23,84,8108,0818
A23,84,8151,2384
A23,84,8155,0652
A23,84,8157,7679
A23,84,8158,5809
A23,84,8160,3992
A23,84,8165,9260
A23,84,8193,6327
A23,84,8194,0594
A23,84,8201,1345
A23,84,8210,4494
A23,84,8211,4994
A23,84,8212,1182
A23,84,8221,6290
A23,84,8221,9725
A23,84,8226,1313
A23,84,8236,6154
A23,84,8239,3254
A23,84,8239,9002
A23,84,8240,2871
A23,84,8242,8348
A23,84,8242,7090
A23,84,8247,4503
A23,84,8249,4066
A23,84,8251,0379
A23,84,8256,4577
A23,84,8263,3396
A23,84,8265,0469
A23,84,8266,3536
A23,84,8419,5756
A23,84,8421,3761
A23,84,8422,0209
A23,84,8423,2318
A23,84,8425,8771
A23,84,8425,1757
A23,84,8442,3591
A23,84,8495,2792
A23,84,8578,2487
A23,84,8578,0883
A23,84,8582,0694
A23,84,8598,5923
A23,84,8643,2805
A23,84,8644,6262
A23,84,8708,3724
A23,84,8708,5341
A23,84,8753,6643
A23,84,8755,7473
A23,84,8833,1522
A23,84,8833,4384
A23,84,8833,7729
A23,84,8834,3513
A23,84,8835,1977
A23,84,8842,9613
A23,84,8843,0708
A23,84,8847,6141
A23,84,8848,1228
A23,84,8854,4077
A23,84,8854,6276
A23,84,8854,5215
A23,84,8910,1352
A23,84,8915,3780
A23,84,8915,2717
A23,84,8960,4568
A23,84,8960,6133
A23,84,8961,4923
A23,84,8962,5931
A23,84,8967,6339
A23,84,8969,3699
A23,84,8970,7439
A23,84,8974,2445
A23,84,8974,2445
A23,84,8979,0443
A23,84,8979,0937
A23,84,9013,3651
A23,84,9030,9717
A23,84,9041,5038
A23,84,9042,3373
A23,84,9043,1644
A23,84,9060,9149
A23,84,9069,0342
A23,84,9124,0180
A23,84,9124,4003
A23,84,9129,8102
A23,84,9129,8777
A23,84,9270,0143
A23,84,9280,0240
A23,84,9333,5848
A23,84,9365,9121
A23,84,9367,9824
A23,84,9372,5475
A23,84,9443,7692
A23,84,9443,1164
A23,84,9508,6155
A23,84,9508,3124
A23,84,9509,8386
A23,84,9563,5114
A23,84,9564,4025
A23,84,9564,8922
A23,84,9564,7002
A23,84,9566,9539
A23,84,9613,5447
A23,84,9613,0675
A23,84,9645,5620
A23,84,9645,1424
A23,84,9648,2208
A23,84,9690,6311
A23,84,9753,6508
A23,84,9753,7074
A23,84,9754,4453
A23,84,9754,2369
A23,84,9757,0409
A23,84,9758,2816
A23,84,9759,7064
A23,84,9760,2175
A23,84,9760,3517
A23,84,9761,3706
A23,84,9762,3159
A23,84,9767,7540
A23,84,9776,7130
A23,84,9776,0861
A23,84,9789,7881
A23,84,9789,0597
A23,84,9803,3767
A23,84,9804,4596
A23,84,9804,2324
A23,84,9805,1022
A23,84,9809,1487
A23,84,9883,2605
A23,84,9955,4803
A23,84,9955,3976
A23,84,9956,5767
A23,84,9956,9069
A23,84,9959,2938
A23,84,9960,0179
A23,84,9966,8076
A23,85,0047,8473
A23,85,0047,1024
A23,85,0048,2178
A23,85,0100,7644
A23,85,0101,6501
A23,85,0101,2842
A23,85,0122,7720
A23,85,0126,6824
A23,85,0126,0951
A23,85,0132,0900
A23,85,0135,8251
A23,85,0136,4374
A23,85,0266,9868
A23,85,0270,3056
A23,85,0308,8913
A23,85,0349,3233
A23,85,0353,0377
A23,85,0360,1872
A23,85,0360,2630
A23,85,0363,4695
A23,85,0378,8540
A23,85,0448,9809
A23,85,0449,3643
A23,85,0450,9996
A23,85,0451,1718
A23,85,0454,2025
A23,85,0459,5729
A23,85,0460,4747
A23,85,0462,8494
A23,85,0464,8089
A23,85,0464,2036
A23,85,0477,0371
A23,85,0477,4313
A23,85,0569,6446
A23,85,0582,4992
A23,85,0597,3504
A23,85,0599,6535
A23,85,0606,7860
A23,85,0607,5674
A23,85,0607,0609
A23,85,0609,3718
A23,85,0626,0269
A23,85,0655,8318
A23,85,0741,5362
A23,85,0747,2302
A23,85,0750,6741
A23,85,0750,4414
A23,85,0750,9647
A23,85,0751,2521
A23,85,0754,5666
A23,85,0754,7042
A23,85,0787,5041
A23,85,0787,0160
A23,85,0787,6359
A23,85,0817,3220
A23,85,0839,5017
A23,85,0839,9490
A23,85,0847,6900
A23,85,0848,9800
A23,85,0852,2744
A23,85,0852,0015
A23,85,0853,2815
 A23,85,0858,nan
A23,85,0858,2357
A23,85,0864,5655
A23,85,0867,3359
A23,85,0868,2772
A23,85,0870,7489
A23,85,0871,4388
A23,85,0872,2501
A23,85,0874,6863
A23,85,0876,4851
A23,85,0877,1966
A23,85,0881,0346
A23,85,0881,0867
A23,85,0882,3561
A23,85,0882,4869
A23,85,0886,6934
A23,85,0892,2654
A23,85,0897,6916
A23,85,0995,0416
A23,85,0999,2857
A23,85,1000,2579
A23,85,1004,7261
A23,85,1011,1852
A23,85,1014,7879
A23,85,1021,4994
A23,85,1026,7888
A23,85,1028,0593
A23,85,1028,9032
A23,85,1029,9148
A23,85,1029,9148
A23,85,1032,8205
A23,85,1032,1637
A23,85,1043,9810
A23,85,1046,9005
A23,85,1071,4401
A23,85,1071,0040
A23,85,1143,2686
A23,85,1152,9909
A23,85,1155,6987
A23,85,1178,7832
A23,85,1365,6144
A23,85,1365,9221
A23,85,1376,8992
A23,85,1376,2882
A23,85,1380,8615
A23,85,1496,4070
A23,85,1499,6777
A23,85,1500,4362
A23,85,1544,9614
A23,85,1567,4463
A23,85,1567,3800
A23,85,1569,8685
A23,85,1570,7437
A23,85,1577,3526
A23,85,1578,7910
A23,85,1601,7417
A23,85,1629,8465
A23,85,1692,7524
A23,85,1692,0967
A23,85,1694,9465
A23,85,1695,9933
A23,85,1703,1709
A23,85,1706,9794
A23,85,1708,5522
A23,85,1710,1108
A23,85,1719,7515
A23,85,1731,6953
A23,85,1744,2546
A23,85,1744,6958
A23,85,1750,2434
A23,85,1753,3800
A23,85,1754,0048
A23,85,1754,4428
A23,85,1764,4864
A23,85,1764,0637
A23,85,1776,2564
A23,85,1785,6387
A23,85,1844,8809
A23,85,1846,9871
A23,85,1851,9972
A23,85,1851,5490
A23,85,1854,1126
A23,85,1855,3463
A23,85,1856,2742
A23,85,1864,0111
A23,85,1864,8045
A23,85,1865,9656
A23,85,1869,9080
A23,85,1877,4596
A23,85,1878,0270
A23,85,1886,5909
A23,85,1895,5486
A23,85,1896,8478
A23,85,1896,6585
A23,85,1909,7625
A23,85,1933,3919
A23,85,1938,6552
A23,85,1951,7612
A23,85,1954,4345
A23,85,1958,0372
A23,85,1968,1626
A23,85,1968,0917
A23,85,1968,2752
A23,85,1969,8276
A23,85,1972,0863
A23,85,2033,7630
A23,85,2033,3308
A23,85,2048,9278
A23,85,2049,4778
A23,85,2049,6004
A23,85,2062,2784
A23,85,2112,6145
A23,85,2146,0941
A23,85,2152,4087
A23,85,2153,6148
A23,85,2157,0540
A23,85,2157,7402
A23,85,2158,6982
A23,85,2159,7769
A23,85,2160,7042
A23,85,2180,3373
A23,85,2185,0510
A23,85,2260,6411
A23,85,2260,9129
A23,85,2306,0040
A23,85,2318,3359
A23,85,2318,5367
A23,85,2343,6485
A23,85,2376,5958
A23,85,2381,1900
A23,85,2425,0467
A23,85,2430,0519
A23,85,2468,7050
A23,85,2468,6166
A23,85,2471,1278
A23,85,2471,3297
A23,85,2568,3204
A23,85,2568,8032
A23,85,2575,7492
A23,85,2585,1875
A23,85,2591,1871
A23,85,2594,0414
A23,85,2597,8144
A23,85,2614,8627
A23,85,2618,1840
A23,85,2619,3450
A23,85,2626,1655
A23,85,2637,0311
A23,85,2637,7184
A23,85,2638,5932
A23,85,2643,4830
A23,85,2643,0345
A23,85,2647,2182
A23,85,2655,0363
A23,85,2656,5619
A23,85,2671,6760
A23,85,2684,6838
A23,85,2686,4380
A23,85,2687,8525
A23,85,2717,4994
A23,85,2719,0159
A23,85,2721,2425
A23,85,2726,4061
A23,85,2732,1833
A23,85,2732,3201
A23,85,2749,2787
A23,85,2753,4161
A23,85,2772,4308
A23,85,2816,3420
A23,85,2819,2923
A23,85,2819,5215
A23,85,2822,0832
A23,85,2829,5083
A23,85,2829,8932
A23,85,2829,3285
A23,85,2842,9735
A23,85,2842,3446
A23,85,2843,2754
A23,85,2896,6662
A23,85,2925,0247
A23,85,2929,8710
A23,85,2929,7430
A23,85,2935,7186
A23,85,2938,4334
A23,85,2944,2277
A23,85,2970,2960
A23,85,2989,6562
A23,85,2996,7608
A23,85,3007,5622
A23,85,3009,1625
A23,85,3055,3588
A23,85,3055,1227
A23,85,3072,3651
A23,85,3072,3742
A23,85,3082,6862
A23,85,3083,4345
A23,85,3083,8411
A23,85,3086,2347
 A23,85,3100,nan
A23,85,3141,6378
A23,85,3149,4308
A23,85,3190,2893
A23,85,3191,4217
A23,85,3193,1756
A23,85,3195,4248
A23,85,3197,1609
A23,85,3202,9447
A23,85,3205,9515
A23,85,3207,8460
A23,85,3210,9901
A23,85,3210,8545
A23,85,3211,5582
A23,85,3212,7813
A23,85,3213,9884
A23,85,3213,3511
A23,85,3214,7583
A23,85,3215,7027
A23,85,3215,8687
A23,85,3216,7574
A23,85,3219,3204
A23,85,3221,6838
A23,85,3222,8132
A23,85,3222,9331
A23,85,3224,0253
A23,85,3224,0249
A23,85,3232,9808
A23,85,3233,6756
A23,85,3233,1013
A23,85,3237,9322
A23,85,3238,4036
A23,85,3239,4790
A23,85,3240,7048
A23,85,3240,1829
A23,85,3243,2277
A23,85,3244,8371
A23,85,3244,4891
A23,85,3245,3019
A23,85,3246,0663
A23,85,3247,0832
A23,85,3335,3210
A23,85,3432,7593
A23,85,3432,8652
A23,85,3453,2567
A23,85,3478,2077
A23,85,3489,4283
A23,85,3602,9030
A23,85,3638,5194
A23,85,3639,4681
A23,85,3639,7986
A23,85,3647,4667
A23,85,3649,1696
A23,85,3673,2840
A23,85,3680,4829
A23,85,3712,3798
A23,85,3712,1012
A23,85,3715,7184
A23,85,3718,4430
A23,85,3744,0598
A23,85,3754,9708
A23,85,3757,7967
A23,85,3760,0940
A23,85,3764,2233
A23,85,3772,0225
A23,85,3776,2178
A23,85,3776,2141
A23,85,3822,1357
A23,85,3823,4699
A23,85,3826,4893
A23,85,3847,9230
A23,85,3855,4906
A23,85,3855,8312
A23,85,3856,3966
A23,85,3859,6417
A23,85,3871,1981
A23,85,3875,2942
A23,85,3875,4320
A23,85,3876,7046
A23,85,3903,4537
A23,85,3933,0189
A23,85,3940,2006
A23,85,4060,2858
A23,85,4120,2347
A23,85,4126,4271
A23,85,4127,5798
A23,85,4127,5769
A23,85,4173,4524
A23,85,4206,9869
A23,85,4257,6846
A23,85,4296,4315
A23,85,4296,7010
A23,85,4297,7085
A23,85,4297,7085
A23,85,4301,0517
A23,85,4301,8997
A23,85,4304,9177
A23,85,4307,9976
A23,85,4367,9699
A23,85,4367,1164
A23,85,4461,8315
A23,85,4461,2060
A23,85,4474,4883
A23,85,4475,8502
A23,85,4608,1240
A23,85,4612,6810
A23,85,4617,4372
A23,85,4618,5556
A23,85,4634,5350
A23,85,4637,2979
A23,85,4639,2866
A23,85,4640,9940
A23,85,4641,2515
A23,85,4643,5572
A23,85,4683,5626
A23,85,4685,4496
A23,85,4686,1436
A23,85,4706,5426
A23,85,4706,6494
A23,85,4708,1163
A23,85,4717,7763
A23,85,4750,1147
A23,85,4754,8992
A23,85,4759,0718
A23,85,4759,6040
A23,85,4760,1763
A23,85,4761,5146
A23,85,4764,0949
A23,85,4771,3676
A23,85,4771,4145
A23,85,4773,3918
A23,85,4779,6069
A23,85,4784,5288
A23,85,4786,5899
A23,85,4793,0953
A23,85,4793,4573
A23,85,4811,4467
A23,85,4818,0577
A23,85,4820,1277
A23,85,4826,1593
A23,85,4839,8954
A23,85,4844,9010
A23,85,4846,6987
A23,85,4847,6319
A23,85,4848,3940
A23,85,4862,1668
A23,85,4865,7908
A23,85,4869,6727
A23,85,4894,4602
A23,85,4914,1102
A23,85,4914,6922
A23,85,4928,4049
A23,85,4934,5300
A23,85,4957,4298
A23,85,4958,3724
A23,85,4961,7018
A23,85,4966,3318
A23,85,4970,1788
A23,85,4970,7986
A23,85,4978,5504
A23,85,5035,1991
A23,85,5051,3536
A23,85,5069,1122
A23,85,5071,1430
A23,85,5102,0652
A23,85,5108,4246
A23,85,5112,9363
A23,85,5125,9817
A23,85,5213,6543
A23,85,5216,0163
A23,85,5225,0889
A23,85,5227,8086
A23,85,5228,6957
A23,85,5239,0499
A23,85,5239,8621
A23,85,5351,2107
A23,85,5351,7627
A23,85,5356,6167
A23,85,5366,8118
A23,85,5366,5008
A23,85,5473,1919
A23,85,5476,2726
A23,85,5476,9335
